"V1","V2","V3","V4","V5","V6"
0.78679479694558,0.21320520305442,0.0763188867196853,0.103584096550928,0.0170188603188721,0.0249832223924824
0.502824740114033,0.497175259885967,0.0524722992641066,0.0673306565421889,0.0129636769111493,0.0161268358640521
0.797223270541368,0.202776729458632,0.110440452809493,0.144888743183004,0.026835076148127,0.0351037449976596
0.95788026913456,0.0421197308654403,0.169465179639959,0.223932409158408,0.0254759893452975,0.0240630702546648
0.182830258261836,0.817169741738164,0.17761484474881,0.149208304120009,0.0318728776268753,0.0239803211314438
0.670125477478475,0.329874522521525,0.122744028330872,0.146344293906951,0.0174711279084961,0.0260182936912537
0.729422255317845,0.270577744682155,0.00534658172585936,0.0069946562035383,0.000971917939662998,0.00159009126579724
0.252547100586335,0.747452899413665,0.0315153675423901,0.0246353036995648,0.00687458102070627,0.0049021170326043
0.7667275474352,0.2332724525648,0.115491742977093,0.138081536228588,0.0205465286496152,0.028362240168331
0.632131577264865,0.367868422735135,0.119096412758955,0.149453915458024,0.0241153899411116,0.030363211070554
0.624207447677902,0.375792552322098,0.0130400962205523,0.0174390999418708,0.00265492062360841,0.00401342339950897
0.843577124332048,0.156422875667952,0.153566083278795,0.185940946802161,0.0414636234733238,0.0575681712163786
0.592297334354562,0.407702665645438,0.00473424425694286,0.0105015448057645,0.00194590880583815,0.00448137725908937
0.433507867211035,0.566492132788965,0.0295230035763128,0.0137647191583128,0.0115508717746822,0.00550009438699545
0.415623349100742,0.584376650899258,0.0486396921104627,0.0507993376871205,0.00608509301439608,0.0116555259385085
0.483507294508765,0.516492705491235,0.039785780359907,0.0398198910776575,0.00949224285969091,0.00530153162096163
0.60395055465136,0.39604944534864,0.0285296921525463,0.0360147211281166,0.0050961059206755,0.00748934033989361
0.502833467227087,0.497166532772913,0.0894057636482152,0.107856198161751,0.0139933681695909,0.0200518798758407
0.598269971103597,0.401730028896403,0.0585515449924907,0.0708202351413407,0.0108212316326216,0.0132918189088791
0.0139193095526149,0.986080690447385,0.148936568520777,0.106522274331861,0.0140754834080755,0.0185350788528916
0.764869256663922,0.235130743336078,0.00948264757784893,0.00976960052234293,0.00130179575554538,0.00206627652715297
